"relative_path","filename","experiment","run_id","lifecycle","candidate_id","epoch","size_bytes","sha256","checkpoint_role","canonical_or_mirror","canonical_sha_match","git_lfs_retained","archive_location","archive_verified","backup_copy_1","backup_copy_2","notes"
"reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0457.hdf5","checkpoint_epoch_0457.hdf5","Experiment_B2_Plant2_to_Plant1","20260822T120239Z_seed1234","SUPPLEMENTARY_COMPLETED","B2-P1","0457","467520","3722f404248cd8f7fea3652d109d49702332a98d5f63d29eab0dbaacc50c4130","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Supplementary_B2\reports\Solar Energy Result\Linear_Supplementary\Experiment_B2\20260822T120239Z_seed1234\candidates\B2-P1\checkpoints\checkpoint_epoch_0457.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0458.hdf5","checkpoint_epoch_0458.hdf5","Experiment_B2_Plant2_to_Plant1","20260822T120239Z_seed1234","SUPPLEMENTARY_COMPLETED","B2-P1","0458","467520","b16507d9dadbd908f8dcf372ad6bcbe0071ee3dbadb5db99b98b46636274e15c","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Supplementary_B2\reports\Solar Energy Result\Linear_Supplementary\Experiment_B2\20260822T120239Z_seed1234\candidates\B2-P1\checkpoints\checkpoint_epoch_0458.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0459.hdf5","checkpoint_epoch_0459.hdf5","Experiment_B2_Plant2_to_Plant1","20260822T120239Z_seed1234","SUPPLEMENTARY_COMPLETED","B2-P1","0459","467520","924887376c67d30ca7bc5597af2eaacf48527ff77183be8e3eace030036d1e04","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Supplementary_B2\reports\Solar Energy Result\Linear_Supplementary\Experiment_B2\20260822T120239Z_seed1234\candidates\B2-P1\checkpoints\checkpoint_epoch_0459.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0460.hdf5","checkpoint_epoch_0460.hdf5","Experiment_B2_Plant2_to_Plant1","20260822T120239Z_seed1234","SUPPLEMENTARY_COMPLETED","B2-P1","0460","467520","414d021735fa34464960c1a922d50dbda80d608e651c73121f216b36ae40f70a","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Supplementary_B2\reports\Solar Energy Result\Linear_Supplementary\Experiment_B2\20260822T120239Z_seed1234\candidates\B2-P1\checkpoints\checkpoint_epoch_0460.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0461.hdf5","checkpoint_epoch_0461.hdf5","Experiment_B2_Plant2_to_Plant1","20260822T120239Z_seed1234","SUPPLEMENTARY_COMPLETED","B2-P1","0461","467520","f7b83db0aed8348ff7506c1d684e71d063dcdf9404fae8db4bc71e8de698a10e","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Supplementary_B2\reports\Solar Energy Result\Linear_Supplementary\Experiment_B2\20260822T120239Z_seed1234\candidates\B2-P1\checkpoints\checkpoint_epoch_0461.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0462.hdf5","checkpoint_epoch_0462.hdf5","Experiment_B2_Plant2_to_Plant1","20260822T120239Z_seed1234","SUPPLEMENTARY_COMPLETED","B2-P1","0462","467520","beb2c55000cd80952ce46e5eef6705ba9d059492dc162fd06374e127006e7452","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Supplementary_B2\reports\Solar Energy Result\Linear_Supplementary\Experiment_B2\20260822T120239Z_seed1234\candidates\B2-P1\checkpoints\checkpoint_epoch_0462.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0463.hdf5","checkpoint_epoch_0463.hdf5","Experiment_B2_Plant2_to_Plant1","20260822T120239Z_seed1234","SUPPLEMENTARY_COMPLETED","B2-P1","0463","467520","b39bd48336d6f2d57dee2d8ccc458b633a2a558c54e911a1c1a2fb27b92a1dfd","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Supplementary_B2\reports\Solar Energy Result\Linear_Supplementary\Experiment_B2\20260822T120239Z_seed1234\candidates\B2-P1\checkpoints\checkpoint_epoch_0463.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0464.hdf5","checkpoint_epoch_0464.hdf5","Experiment_B2_Plant2_to_Plant1","20260822T120239Z_seed1234","SUPPLEMENTARY_COMPLETED","B2-P1","0464","467520","6065759809e654346f6a486a49be09aa0ef041526d8f8b574f2d59887243e735","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Supplementary_B2\reports\Solar Energy Result\Linear_Supplementary\Experiment_B2\20260822T120239Z_seed1234\candidates\B2-P1\checkpoints\checkpoint_epoch_0464.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0465.hdf5","checkpoint_epoch_0465.hdf5","Experiment_B2_Plant2_to_Plant1","20260822T120239Z_seed1234","SUPPLEMENTARY_COMPLETED","B2-P1","0465","467520","103c77beaa637164bdfa6ecc4b996405fa4e02b718bef2afc74596177e462ff8","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Supplementary_B2\reports\Solar Energy Result\Linear_Supplementary\Experiment_B2\20260822T120239Z_seed1234\candidates\B2-P1\checkpoints\checkpoint_epoch_0465.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0466.hdf5","checkpoint_epoch_0466.hdf5","Experiment_B2_Plant2_to_Plant1","20260822T120239Z_seed1234","SUPPLEMENTARY_COMPLETED","B2-P1","0466","467520","53c6b574608adc0536301e463f34aa64deb4bb161bb71b039234d224b3de0d63","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Supplementary_B2\reports\Solar Energy Result\Linear_Supplementary\Experiment_B2\20260822T120239Z_seed1234\candidates\B2-P1\checkpoints\checkpoint_epoch_0466.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0467.hdf5","checkpoint_epoch_0467.hdf5","Experiment_B2_Plant2_to_Plant1","20260822T120239Z_seed1234","SUPPLEMENTARY_COMPLETED","B2-P1","0467","467520","856e5eac235095f25a0e69eedc4a4dbea2aa9af310e6a4a5a943caed5df93c49","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Supplementary_B2\reports\Solar Energy Result\Linear_Supplementary\Experiment_B2\20260822T120239Z_seed1234\candidates\B2-P1\checkpoints\checkpoint_epoch_0467.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0468.hdf5","checkpoint_epoch_0468.hdf5","Experiment_B2_Plant2_to_Plant1","20260822T120239Z_seed1234","SUPPLEMENTARY_COMPLETED","B2-P1","0468","467520","9210be5e825b928430c0288d69d9b324ef4ee19c8f3a8cd9b2ebcb103c1c57d0","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Supplementary_B2\reports\Solar Energy Result\Linear_Supplementary\Experiment_B2\20260822T120239Z_seed1234\candidates\B2-P1\checkpoints\checkpoint_epoch_0468.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0469.hdf5","checkpoint_epoch_0469.hdf5","Experiment_B2_Plant2_to_Plant1","20260822T120239Z_seed1234","SUPPLEMENTARY_COMPLETED","B2-P1","0469","467520","53859eaf101546b0e1c8352c984609f97abfd9c9039e3c6adca04c311eaaef4a","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Supplementary_B2\reports\Solar Energy Result\Linear_Supplementary\Experiment_B2\20260822T120239Z_seed1234\candidates\B2-P1\checkpoints\checkpoint_epoch_0469.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0470.hdf5","checkpoint_epoch_0470.hdf5","Experiment_B2_Plant2_to_Plant1","20260822T120239Z_seed1234","SUPPLEMENTARY_COMPLETED","B2-P1","0470","467520","fba1b25e3bdb62f3491c5c44f6256e197327ba33ccbdfe9837e21da5844d90b9","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Supplementary_B2\reports\Solar Energy Result\Linear_Supplementary\Experiment_B2\20260822T120239Z_seed1234\candidates\B2-P1\checkpoints\checkpoint_epoch_0470.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0471.hdf5","checkpoint_epoch_0471.hdf5","Experiment_B2_Plant2_to_Plant1","20260822T120239Z_seed1234","SUPPLEMENTARY_COMPLETED","B2-P1","0471","467520","575d3b72862c3596b6156bd383fc2815a34b510c0f9553d400f077396929e3ff","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Supplementary_B2\reports\Solar Energy Result\Linear_Supplementary\Experiment_B2\20260822T120239Z_seed1234\candidates\B2-P1\checkpoints\checkpoint_epoch_0471.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0472.hdf5","checkpoint_epoch_0472.hdf5","Experiment_B2_Plant2_to_Plant1","20260822T120239Z_seed1234","SUPPLEMENTARY_COMPLETED","B2-P1","0472","467520","8a80f428616ff4d29d60eeb0cc1c1305bba94ed41a85ca5954ad5482d78fbff4","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Supplementary_B2\reports\Solar Energy Result\Linear_Supplementary\Experiment_B2\20260822T120239Z_seed1234\candidates\B2-P1\checkpoints\checkpoint_epoch_0472.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0473.hdf5","checkpoint_epoch_0473.hdf5","Experiment_B2_Plant2_to_Plant1","20260822T120239Z_seed1234","SUPPLEMENTARY_COMPLETED","B2-P1","0473","467520","e02c043df4b1dfcfcea344398df9389b306a19f88c0fab0ec6647d398f945b83","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Supplementary_B2\reports\Solar Energy Result\Linear_Supplementary\Experiment_B2\20260822T120239Z_seed1234\candidates\B2-P1\checkpoints\checkpoint_epoch_0473.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
